Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.1 (lin64) Build 3526262 Mon Apr 18 15:47:01 MDT 2022
| Date         : Wed Jul 31 10:36:39 2024
| Host         : aoi running 64-bit Ubuntu 18.04.6 LTS
| Command      : report_utilization -file util.toggle.txt -hierarchical
| Design       : blackparrot_bd_1_wrapper
| Device       : xc7z045ffg900-2
| Speed File   : -2
| Design State : Routed
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-----------------------------------------------------------------------------------------------------------+-----------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------------+
|                                                  Instance                                                 |                              Module                             | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | DSP Blocks |
|                 inst                                                                                      |                             sc_node_v1_0_14_top__parameterized0 |         79 |         67 |      12 |    0 |    60 |      0 |      0 |          0 |
|                   (inst)                                                                                  |                             sc_node_v1_0_14_top__parameterized0 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   inst_mi_handler                                                                         |                      sc_node_v1_0_14_mi_handler__parameterized0 |         74 |         62 |      12 |    0 |    55 |      0 |      0 |          0 |
|                     (inst_mi_handler)                                                                     |                      sc_node_v1_0_14_mi_handler__parameterized0 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|                     gen_normal_area.gen_node_prog_full.inst_node_prog_full                                |                                 sc_node_v1_0_14_fifo__xdcDup__5 |         36 |         36 |       0 |    0 |    21 |      0 |      0 |          0 |
|                       gen_xpm_memory_fifo.inst_fifo                                                       |                       sc_util_v1_0_4_xpm_memory_fifo__xdcDup__5 |         36 |         36 |       0 |    0 |    21 |      0 |      0 |          0 |
|                         (gen_xpm_memory_fifo.inst_fifo)                                                   |                       sc_util_v1_0_4_xpm_memory_fifo__xdcDup__5 |          5 |          5 |       0 |    0 |     3 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_rd_addrb                                                      |                                     sc_util_v1_0_4_counter_1021 |          6 |          6 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_wr_addra                                                      |                                     sc_util_v1_0_4_counter_1022 |          5 |          5 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_wr.inst_wr_addra_p1                                                           |                     sc_util_v1_0_4_counter__parameterized0_1023 |         20 |         20 |       0 |    0 |     6 |      0 |      0 |          0 |
|                     gen_normal_area.inst_fifo_node_payld                                                  |                            sc_node_v1_0_14_fifo__parameterized0 |         38 |         26 |      12 |    0 |    31 |      0 |      0 |          0 |
|                       gen_xpm_memory_fifo.inst_fifo                                                       |                  sc_util_v1_0_4_xpm_memory_fifo__parameterized0 |         38 |         26 |      12 |    0 |    31 |      0 |      0 |          0 |
|                         (gen_xpm_memory_fifo.inst_fifo)                                                   |                  sc_util_v1_0_4_xpm_memory_fifo__parameterized0 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_rd_addrb                                                      |                                     sc_util_v1_0_4_counter_1018 |          6 |          6 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_wr_addra                                                      |                                     sc_util_v1_0_4_counter_1019 |          4 |          4 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_xpm_memory                                                    |                            xpm_memory_sdpram__parameterized0__4 |         12 |          0 |      12 |    0 |    10 |      0 |      0 |          0 |
|                           xpm_memory_base_inst                                                            |                              xpm_memory_base__parameterized2__4 |         12 |          0 |      12 |    0 |    10 |      0 |      0 |          0 |
|                         gen_wr.inst_wr_addra_p1                                                           |                     sc_util_v1_0_4_counter__parameterized0_1020 |         13 |         13 |       0 |    0 |     6 |      0 |      0 |          0 |
|                     inst_ingress                                                                          |                         sc_node_v1_0_14_ingress__parameterized0 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                       inst_pipeline_valid                                                                 |                    sc_util_v1_0_4_pipeline__parameterized2_1017 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   inst_si_handler                                                                         |                 sc_node_v1_0_14_si_handler__parameterized0_1016 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   s_sc_xpm_cdc_async_rst_inst                                                             |                                           xpm_cdc_async_rst__27 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|               m01_b_node                                                                                  |                                                 bd_79a9_m01bn_0 |         82 |         74 |       8 |    0 |    61 |      0 |      0 |          0 |
|                 inst                                                                                      |                             sc_node_v1_0_14_top__parameterized1 |         82 |         74 |       8 |    0 |    61 |      0 |      0 |          0 |
|                   (inst)                                                                                  |                             sc_node_v1_0_14_top__parameterized1 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   inst_mi_handler                                                                         |                      sc_node_v1_0_14_mi_handler__parameterized1 |         78 |         70 |       8 |    0 |    56 |      0 |      0 |          0 |
|                     (inst_mi_handler)                                                                     |                      sc_node_v1_0_14_mi_handler__parameterized1 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|                     gen_normal_area.gen_fifo_req.inst_fifo_req                                            |                 sc_node_v1_0_14_fifo__parameterized1__xdcDup__3 |         26 |         26 |       0 |    0 |    20 |      0 |      0 |          0 |
|                       gen_xpm_memory_fifo.inst_fifo                                                       |       sc_util_v1_0_4_xpm_memory_fifo__parameterized1__xdcDup__3 |         26 |         26 |       0 |    0 |    20 |      0 |      0 |          0 |
|                         (gen_xpm_memory_fifo.inst_fifo)                                                   |       sc_util_v1_0_4_xpm_memory_fifo__parameterized1__xdcDup__3 |          4 |          4 |       0 |    0 |     2 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_rd_addrb                                                      |                                     sc_util_v1_0_4_counter_1013 |          6 |          6 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_wr_addra                                                      |                                     sc_util_v1_0_4_counter_1014 |          5 |          5 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_wr.inst_wr_addra_p1                                                           |                     sc_util_v1_0_4_counter__parameterized0_1015 |         12 |         12 |       0 |    0 |     6 |      0 |      0 |          0 |
|                     gen_normal_area.inst_fifo_node_payld                                                  |                            sc_node_v1_0_14_fifo__parameterized2 |         47 |         39 |       8 |    0 |    30 |      0 |      0 |          0 |
|                       gen_xpm_memory_fifo.inst_fifo                                                       |                  sc_util_v1_0_4_xpm_memory_fifo__parameterized2 |         47 |         39 |       8 |    0 |    30 |      0 |      0 |          0 |
|                         (gen_xpm_memory_fifo.inst_fifo)                                                   |                  sc_util_v1_0_4_xpm_memory_fifo__parameterized2 |          5 |          5 |       0 |    0 |     4 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_rd_addrb                                                      |                                     sc_util_v1_0_4_counter_1010 |          6 |          6 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_wr_addra                                                      |                                     sc_util_v1_0_4_counter_1011 |          5 |          5 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_xpm_memory                                                    |                            xpm_memory_sdpram__parameterized2__2 |          8 |          0 |       8 |    0 |     8 |      0 |      0 |          0 |
|                           xpm_memory_base_inst                                                            |                              xpm_memory_base__parameterized4__2 |          8 |          0 |       8 |    0 |     8 |      0 |      0 |          0 |
|                         gen_wr.inst_wr_addra_p1                                                           |                     sc_util_v1_0_4_counter__parameterized0_1012 |         23 |         23 |       0 |    0 |     6 |      0 |      0 |          0 |
|                     gen_normal_area.inst_fifo_send                                                        |                 sc_node_v1_0_14_reg_slice3__parameterized0_1009 |          5 |          5 |       0 |    0 |     4 |      0 |      0 |          0 |
|                   inst_si_handler                                                                         |                 sc_node_v1_0_14_si_handler__parameterized1_1008 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   s_sc_xpm_cdc_async_rst_inst                                                             |                                           xpm_cdc_async_rst__25 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|               m01_r_node                                                                                  |                                                 bd_79a9_m01rn_0 |        108 |         74 |      34 |    0 |    92 |      0 |      0 |          0 |
|                 inst                                                                                      |                             sc_node_v1_0_14_top__parameterized2 |        108 |         74 |      34 |    0 |    92 |      0 |      0 |          0 |
|                   (inst)                                                                                  |                             sc_node_v1_0_14_top__parameterized2 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   inst_mi_handler                                                                         |                      sc_node_v1_0_14_mi_handler__parameterized2 |        104 |         70 |      34 |    0 |    87 |      0 |      0 |          0 |
|                     (inst_mi_handler)                                                                     |                      sc_node_v1_0_14_mi_handler__parameterized2 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|                     gen_normal_area.gen_fifo_req.inst_fifo_req                                            |                 sc_node_v1_0_14_fifo__parameterized1__xdcDup__4 |         26 |         26 |       0 |    0 |    20 |      0 |      0 |          0 |
|                       gen_xpm_memory_fifo.inst_fifo                                                       |       sc_util_v1_0_4_xpm_memory_fifo__parameterized1__xdcDup__4 |         26 |         26 |       0 |    0 |    20 |      0 |      0 |          0 |
|                         (gen_xpm_memory_fifo.inst_fifo)                                                   |       sc_util_v1_0_4_xpm_memory_fifo__parameterized1__xdcDup__4 |          4 |          4 |       0 |    0 |     2 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_rd_addrb                                                      |                                     sc_util_v1_0_4_counter_1005 |          6 |          6 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_wr_addra                                                      |                                     sc_util_v1_0_4_counter_1006 |          5 |          5 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_wr.inst_wr_addra_p1                                                           |                     sc_util_v1_0_4_counter__parameterized0_1007 |         12 |         12 |       0 |    0 |     6 |      0 |      0 |          0 |
|                     gen_normal_area.inst_fifo_node_payld                                                  |                            sc_node_v1_0_14_fifo__parameterized3 |         73 |         39 |      34 |    0 |    61 |      0 |      0 |          0 |
|                       gen_xpm_memory_fifo.inst_fifo                                                       |                  sc_util_v1_0_4_xpm_memory_fifo__parameterized3 |         73 |         39 |      34 |    0 |    61 |      0 |      0 |          0 |
|                         (gen_xpm_memory_fifo.inst_fifo)                                                   |                  sc_util_v1_0_4_xpm_memory_fifo__parameterized3 |          5 |          5 |       0 |    0 |     4 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_rd_addrb                                                      |                                     sc_util_v1_0_4_counter_1002 |          6 |          6 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_wr_addra                                                      |                                     sc_util_v1_0_4_counter_1003 |          5 |          5 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_xpm_memory                                                    |                            xpm_memory_sdpram__parameterized3__2 |         34 |          0 |      34 |    0 |    39 |      0 |      0 |          0 |
|                           xpm_memory_base_inst                                                            |                              xpm_memory_base__parameterized5__2 |         34 |          0 |      34 |    0 |    39 |      0 |      0 |          0 |
|                         gen_wr.inst_wr_addra_p1                                                           |                     sc_util_v1_0_4_counter__parameterized0_1004 |         23 |         23 |       0 |    0 |     6 |      0 |      0 |          0 |
|                     gen_normal_area.inst_fifo_send                                                        |                 sc_node_v1_0_14_reg_slice3__parameterized0_1001 |          5 |          5 |       0 |    0 |     4 |      0 |      0 |          0 |
|                   inst_si_handler                                                                         |                 sc_node_v1_0_14_si_handler__parameterized2_1000 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   s_sc_xpm_cdc_async_rst_inst                                                             |                                           xpm_cdc_async_rst__23 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|               m01_w_node                                                                                  |                                                 bd_79a9_m01wn_0 |         95 |         67 |      28 |    0 |    87 |      0 |      0 |          0 |
|                 inst                                                                                      |                             sc_node_v1_0_14_top__parameterized3 |         95 |         67 |      28 |    0 |    87 |      0 |      0 |          0 |
|                   (inst)                                                                                  |                             sc_node_v1_0_14_top__parameterized3 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   inst_mi_handler                                                                         |                      sc_node_v1_0_14_mi_handler__parameterized3 |         90 |         62 |      28 |    0 |    82 |      0 |      0 |          0 |
|                     (inst_mi_handler)                                                                     |                      sc_node_v1_0_14_mi_handler__parameterized3 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|                     gen_normal_area.gen_node_prog_full.inst_node_prog_full                                |                                 sc_node_v1_0_14_fifo__xdcDup__6 |         36 |         36 |       0 |    0 |    21 |      0 |      0 |          0 |
|                       gen_xpm_memory_fifo.inst_fifo                                                       |                       sc_util_v1_0_4_xpm_memory_fifo__xdcDup__6 |         36 |         36 |       0 |    0 |    21 |      0 |      0 |          0 |
|                         (gen_xpm_memory_fifo.inst_fifo)                                                   |                       sc_util_v1_0_4_xpm_memory_fifo__xdcDup__6 |          5 |          5 |       0 |    0 |     3 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_rd_addrb                                                      |                                      sc_util_v1_0_4_counter_997 |          6 |          6 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_wr_addra                                                      |                                      sc_util_v1_0_4_counter_998 |          5 |          5 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_wr.inst_wr_addra_p1                                                           |                      sc_util_v1_0_4_counter__parameterized0_999 |         20 |         20 |       0 |    0 |     6 |      0 |      0 |          0 |
|                     gen_normal_area.inst_fifo_node_payld                                                  |                 sc_node_v1_0_14_fifo__parameterized4__xdcDup__2 |         55 |         27 |      28 |    0 |    58 |      0 |      0 |          0 |
|                       gen_xpm_memory_fifo.inst_fifo                                                       |       sc_util_v1_0_4_xpm_memory_fifo__parameterized4__xdcDup__2 |         55 |         27 |      28 |    0 |    58 |      0 |      0 |          0 |
|                         (gen_xpm_memory_fifo.inst_fifo)                                                   |       sc_util_v1_0_4_xpm_memory_fifo__parameterized4__xdcDup__2 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_rd_addrb                                                      |                                      sc_util_v1_0_4_counter_994 |          6 |          6 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_wr_addra                                                      |                                      sc_util_v1_0_4_counter_995 |          4 |          4 |       0 |    0 |     6 |      0 |      0 |          0 |
|                         gen_mem_rep[0].inst_xpm_memory                                                    |                            xpm_memory_sdpram__parameterized4__3 |         28 |          0 |      28 |    0 |    37 |      0 |      0 |          0 |
|                           xpm_memory_base_inst                                                            |                              xpm_memory_base__parameterized6__3 |         28 |          0 |      28 |    0 |    37 |      0 |      0 |          0 |
|                         gen_wr.inst_wr_addra_p1                                                           |                      sc_util_v1_0_4_counter__parameterized0_996 |         13 |         13 |       0 |    0 |     6 |      0 |      0 |          0 |
|                     inst_ingress                                                                          |                         sc_node_v1_0_14_ingress__parameterized3 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                       inst_pipeline_valid                                                                 |                     sc_util_v1_0_4_pipeline__parameterized2_993 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   inst_si_handler                                                                         |                  sc_node_v1_0_14_si_handler__parameterized3_992 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   s_sc_xpm_cdc_async_rst_inst                                                             |                                           xpm_cdc_async_rst__21 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|             m01_sc2axi                                                                                    |                                                bd_79a9_m01s2a_0 |          0 |          0 |       0 |    0 |     0 |      0 |      0 |          0 |
|               inst                                                                                        |                            sc_sc2axi_v1_0_8_top__parameterized0 |          0 |          0 |       0 |    0 |     0 |      0 |      0 |          0 |
|             s00_axi2sc                                                                                    |                                                bd_79a9_s00a2s_0 |          0 |          0 |       0 |    0 |     0 |      0 |      0 |          0 |
|               inst                                                                                        |                                            sc_axi2sc_v1_0_8_top |          0 |          0 |       0 |    0 |     0 |      0 |      0 |          0 |
|             s00_entry_pipeline                                                                            |                                   s00_entry_pipeline_imp_EV0UOB |       2195 |       1894 |       0 |  301 |  2152 |      0 |      0 |          0 |
|               s00_mmu                                                                                     |                                                bd_79a9_s00mmu_0 |        363 |        361 |       0 |    2 |   644 |      0 |      0 |          0 |
|                 inst                                                                                      |                                              sc_mmu_v1_0_10_top |        363 |        361 |       0 |    2 |   644 |      0 |      0 |          0 |
|                   (inst)                                                                                  |                                              sc_mmu_v1_0_10_top |          8 |          8 |       0 |    0 |    28 |      0 |      0 |          0 |
|                   ar_reg_stall                                                                            |                                sc_util_v1_0_4_axi_reg_stall_982 |         30 |         30 |       0 |    0 |    70 |      0 |      0 |          0 |
|                   ar_sreg                                                                                 |                                sc_util_v1_0_4_axi_reg_stall_983 |         49 |         49 |       0 |    0 |   106 |      0 |      0 |          0 |
|                   aw_reg_stall                                                                            |                                sc_util_v1_0_4_axi_reg_stall_984 |         29 |         29 |       0 |    0 |    70 |      0 |      0 |          0 |
|                   aw_sreg                                                                                 |                                sc_util_v1_0_4_axi_reg_stall_985 |         53 |         53 |       0 |    0 |   106 |      0 |      0 |          0 |
|                   b_sreg                                                                                  |                                sc_util_v1_0_4_axi_reg_stall_986 |         22 |         22 |       0 |    0 |    32 |      0 |      0 |          0 |
|                   gen_endpoint.decerr_slave_inst                                                          |                                 sc_mmu_v1_0_10_decerr_slave_987 |         52 |         52 |       0 |    0 |    41 |      0 |      0 |          0 |
|                   gen_wroute_fifo.wroute_fifo                                                             |                sc_util_v1_0_4_axic_reg_srl_fifo__parameterized1 |         15 |         13 |       0 |    2 |    10 |      0 |      0 |          0 |
|                     (gen_wroute_fifo.wroute_fifo)                                                         |                sc_util_v1_0_4_axic_reg_srl_fifo__parameterized1 |         12 |         12 |       0 |    0 |    10 |      0 |      0 |          0 |
|                     gen_srls[0].srl_nx1                                                                   |                                      sc_util_v1_0_4_srl_rtl_990 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                     gen_srls[1].srl_nx1                                                                   |                                      sc_util_v1_0_4_srl_rtl_991 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                   gen_wroute_fifo.wroute_split                                                            |                                     sc_util_v1_0_4_axi_splitter |          6 |          6 |       0 |    0 |     2 |      0 |      0 |          0 |
|                   r_sreg                                                                                  |                                sc_util_v1_0_4_axi_reg_stall_988 |         70 |         70 |       0 |    0 |    98 |      0 |      0 |          0 |
|                   w_sreg                                                                                  |                                sc_util_v1_0_4_axi_reg_stall_989 |         28 |         28 |       0 |    0 |    78 |      0 |      0 |          0 |
|                   xpm_cdc_async_rst_inst                                                                  |                                            xpm_cdc_async_rst__8 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|               s00_si_converter                                                                            |                                                bd_79a9_s00sic_0 |       1400 |       1109 |       0 |  291 |  1034 |      0 |      0 |          0 |
|                 inst                                                                                      |                                     sc_si_converter_v1_0_10_top |       1400 |       1109 |       0 |  291 |  1034 |      0 |      0 |          0 |
|                   (inst)                                                                                  |                                     sc_si_converter_v1_0_10_top |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   converter.wrap_narrow_inst                                                              |                             sc_si_converter_v1_0_10_wrap_narrow |       1369 |       1084 |       0 |  285 |  1015 |      0 |      0 |          0 |
|                     (converter.wrap_narrow_inst)                                                          |                             sc_si_converter_v1_0_10_wrap_narrow |         65 |         65 |       0 |    0 |   385 |      0 |      0 |          0 |
|                     ar_reg_slice                                                                          |                                sc_util_v1_0_4_axi_reg_stall_624 |         47 |         47 |       0 |    0 |    58 |      0 |      0 |          0 |
|                     aw_reg_slice                                                                          |                                sc_util_v1_0_4_axi_reg_stall_625 |         43 |         43 |       0 |    0 |    44 |      0 |      0 |          0 |
|                     gen_thread_arb.r_thread_arb                                                           |                              sc_si_converter_v1_0_10_arb_alg_rr |        188 |        188 |       0 |    0 |     8 |      0 |      0 |          0 |
|                     gen_thread_loop[0].r_cmd_fifo                                                         |            sc_util_v1_0_4_axic_reg_srl_fifo__parameterized3_626 |         65 |         52 |       0 |   13 |    21 |      0 |      0 |          0 |
|                       (gen_thread_loop[0].r_cmd_fifo)                                                     |            sc_util_v1_0_4_axic_reg_srl_fifo__parameterized3_626 |         38 |         38 |       0 |    0 |    21 |      0 |      0 |          0 |
|                       gen_srls[0].srl_nx1                                                                 |                                      sc_util_v1_0_4_srl_rtl_961 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[10].srl_nx1                                                                |                                      sc_util_v1_0_4_srl_rtl_962 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[11].srl_nx1                                                                |                                      sc_util_v1_0_4_srl_rtl_963 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[16].srl_nx1                                                                |                                      sc_util_v1_0_4_srl_rtl_968 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[17].srl_nx1                                                                |                                      sc_util_v1_0_4_srl_rtl_969 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[18].srl_nx1                                                                |                                      sc_util_v1_0_4_srl_rtl_970 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[19].srl_nx1                                                                |                                      sc_util_v1_0_4_srl_rtl_971 |          3 |          2 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[1].srl_nx1                                                                 |                                      sc_util_v1_0_4_srl_rtl_972 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[20].srl_nx1                                                                |                                      sc_util_v1_0_4_srl_rtl_973 |          4 |          3 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[2].srl_nx1                                                                 |                                      sc_util_v1_0_4_srl_rtl_974 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[3].srl_nx1                                                                 |                                      sc_util_v1_0_4_srl_rtl_975 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[8].srl_nx1                                                                 |                                      sc_util_v1_0_4_srl_rtl_980 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[9].srl_nx1                                                                 |                                      sc_util_v1_0_4_srl_rtl_981 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                     gen_thread_loop[0].r_payld_fifo                                                       |                             sc_si_converter_v1_0_10_offset_fifo |        131 |         87 |       0 |   44 |    83 |      0 |      0 |          0 |
|                       (gen_thread_loop[0].r_payld_fifo)                                                   |                             sc_si_converter_v1_0_10_offset_fifo |         34 |         34 |       0 |    0 |    67 |      0 |      0 |          0 |
|                       cmd_fifo                                                                            |            sc_util_v1_0_4_axic_reg_srl_fifo__parameterized4_912 |         57 |         49 |       0 |    8 |    16 |      0 |      0 |          0 |
|                         (cmd_fifo)                                                                        |            sc_util_v1_0_4_axic_reg_srl_fifo__parameterized4_912 |         41 |         41 |       0 |    0 |    16 |      0 |      0 |          0 |
|                         gen_srls[0].srl_nx1                                                               |                                      sc_util_v1_0_4_srl_rtl_949 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                         gen_srls[10].srl_nx1                                                              |                                      sc_util_v1_0_4_srl_rtl_950 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                         gen_srls[11].srl_nx1                                                              |                                      sc_util_v1_0_4_srl_rtl_951 |          3 |          2 |       0 |    1 |     0 |      0 |      0 |          0 |
|                         gen_srls[1].srl_nx1                                                               |                                      sc_util_v1_0_4_srl_rtl_952 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                         gen_srls[2].srl_nx1                                                               |                                      sc_util_v1_0_4_srl_rtl_953 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                         gen_srls[3].srl_nx1                                                               |                                      sc_util_v1_0_4_srl_rtl_954 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                         gen_srls[8].srl_nx1                                                               |                                      sc_util_v1_0_4_srl_rtl_959 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                         gen_srls[9].srl_nx1                                                               |                                      sc_util_v1_0_4_srl_rtl_960 |          2 |          1 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[10].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_913 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[11].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_914 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[12].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_915 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[13].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_916 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[14].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_917 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[15].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_918 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[16].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_919 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[17].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_920 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[18].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_921 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[19].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_922 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[20].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_923 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[21].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_924 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[22].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_925 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[23].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_926 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[24].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_927 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[25].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_928 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[26].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_929 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[27].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_930 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
|                       gen_srls[28].srl_nx1                                                                |                      sc_util_v1_0_4_srl_rtl__parameterized0_931 |          1 |          0 |       0 |    1 |     0 |      0 |      0 |          0 |
